customer_id,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,customer_age,customer_birth_year,customer_year_month_name,customer_month_num,postcode,state,property_valuation,online_order,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,trans_month_name,trans_month_num,trans_week_num,AgeGroup
2524,Male,84.0,Help Desk Technician,Retail,Mass Customer,Yes,8.0,54.0,1969.0,1969 May,05,2190.0,NSW,10.0,0.0,WeareA2B,Standard,medium,medium,1231.15,161.6,34586.0,June,6.0,26,50-59
2524,Male,84.0,Help Desk Technician,Retail,Mass Customer,Yes,8.0,54.0,1969.0,1969 May,05,2190.0,NSW,10.0,0.0,Norco Bicycles,Mountain,low,small,688.63,612.88,36334.0,April,4.0,14,50-59
2524,Male,84.0,Help Desk Technician,Retail,Mass Customer,Yes,8.0,54.0,1969.0,1969 May,05,2190.0,NSW,10.0,1.0,OHM Cycles,Standard,medium,medium,235.63,125.07,37626.0,March,3.0,13,50-59
2524,Male,84.0,Help Desk Technician,Retail,Mass Customer,Yes,8.0,54.0,1969.0,1969 May,05,2190.0,NSW,10.0,0.0,Solex,Standard,medium,medium,71.49,53.62,41245.0,February,2.0,7,50-59
2524,Male,84.0,Help Desk Technician,Retail,Mass Customer,Yes,8.0,54.0,1969.0,1969 May,05,2190.0,NSW,10.0,0.0,Trek Bicycles,Standard,medium,large,1469.44,596.55,38647.0,February,2.0,7,50-59
2525,Male,25.0,Cost Accountant,Financial Services,Mass Customer,No,8.0,31.0,1992.0,1992 October,10,3500.0,VIC,2.0,0.0,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0,March,3.0,9,30-39
2526,Male,89.0,Software Test Engineer II,Manufacturing,Mass Customer,No,8.0,54.0,1969.0,1969 February,02,2138.0,NSW,9.0,0.0,Solex,Standard,medium,medium,441.49,84.99,34071.0,April,4.0,13,50-59
2526,Male,89.0,Software Test Engineer II,Manufacturing,Mass Customer,No,8.0,54.0,1969.0,1969 February,02,2138.0,NSW,9.0,1.0,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,September,9.0,36,50-59
2526,Male,89.0,Software Test Engineer II,Manufacturing,Mass Customer,No,8.0,54.0,1969.0,1969 February,02,2138.0,NSW,9.0,1.0,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,July,7.0,30,50-59
2526,Male,89.0,Software Test Engineer II,Manufacturing,Mass Customer,No,8.0,54.0,1969.0,1969 February,02,2138.0,NSW,9.0,1.0,Solex,Standard,medium,medium,441.49,84.99,34071.0,November,11.0,45,50-59
2526,Male,89.0,Software Test Engineer II,Manufacturing,Mass Customer,No,8.0,54.0,1969.0,1969 February,02,2138.0,NSW,9.0,1.0,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,April,4.0,17,50-59
2526,Male,89.0,Software Test Engineer II,Manufacturing,Mass Customer,No,8.0,54.0,1969.0,1969 February,02,2138.0,NSW,9.0,1.0,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,September,9.0,35,50-59
2528,Male,81.0,Senior Editor,Financial Services,Affluent Customer,No,15.0,45.0,1978.0,1978 September,09,4161.0,QLD,7.0,0.0,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,November,11.0,46,40-49
2528,Male,81.0,Senior Editor,Financial Services,Affluent Customer,No,15.0,45.0,1978.0,1978 September,09,4161.0,QLD,7.0,1.0,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,October,10.0,41,40-49
2528,Male,81.0,Senior Editor,Financial Services,Affluent Customer,No,15.0,45.0,1978.0,1978 September,09,4161.0,QLD,7.0,0.0,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,October,10.0,40,40-49
2528,Male,81.0,Senior Editor,Financial Services,Affluent Customer,No,15.0,45.0,1978.0,1978 September,09,4161.0,QLD,7.0,0.0,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,December,12.0,49,40-49
2528,Male,81.0,Senior Editor,Financial Services,Affluent Customer,No,15.0,45.0,1978.0,1978 September,09,4161.0,QLD,7.0,0.0,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,February,2.0,5,40-49
2528,Male,81.0,Senior Editor,Financial Services,Affluent Customer,No,15.0,45.0,1978.0,1978 September,09,4161.0,QLD,7.0,1.0,Solex,Standard,high,large,1842.92,1105.75,34996.0,October,10.0,42,40-49
2528,Male,81.0,Senior Editor,Financial Services,Affluent Customer,No,15.0,45.0,1978.0,1978 September,09,4161.0,QLD,7.0,0.0,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,June,6.0,23,40-49
2529,Male,81.0,Quality Engineer,Manufacturing,High Net Worth,Yes,10.0,69.0,1954.0,1954 May,05,3023.0,VIC,7.0,1.0,WeareA2B,Standard,medium,medium,752.64,205.36,35667.0,September,9.0,36,60-69
2529,Male,81.0,Quality Engineer,Manufacturing,High Net Worth,Yes,10.0,69.0,1954.0,1954 May,05,3023.0,VIC,7.0,1.0,Trek Bicycles,Standard,high,medium,495.72,297.43,38859.0,September,9.0,38,60-69
2529,Male,81.0,Quality Engineer,Manufacturing,High Net Worth,Yes,10.0,69.0,1954.0,1954 May,05,3023.0,VIC,7.0,0.0,OHM Cycles,Standard,medium,medium,1636.9,44.71,42105.0,February,2.0,7,60-69
2529,Male,81.0,Quality Engineer,Manufacturing,High Net Worth,Yes,10.0,69.0,1954.0,1954 May,05,3023.0,VIC,7.0,1.0,Solex,Standard,medium,large,1061.56,733.58,42145.0,April,4.0,15,60-69
2529,Male,81.0,Quality Engineer,Manufacturing,High Net Worth,Yes,10.0,69.0,1954.0,1954 May,05,3023.0,VIC,7.0,1.0,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35560.0,September,9.0,38,60-69
2529,Male,81.0,Quality Engineer,Manufacturing,High Net Worth,Yes,10.0,69.0,1954.0,1954 May,05,3023.0,VIC,7.0,0.0,Giant Bicycles,Standard,medium,large,1765.3,709.48,35455.0,August,8.0,33,60-69
2529,Male,81.0,Quality Engineer,Manufacturing,High Net Worth,Yes,10.0,69.0,1954.0,1954 May,05,3023.0,VIC,7.0,0.0,Giant Bicycles,Standard,high,small,1977.36,1759.85,42145.0,July,7.0,28,60-69
2530,Female,63.0,Business Systems Development Analyst,Property,Mass Customer,Yes,18.0,63.0,1960.0,1960 August,08,2567.0,NSW,8.0,1.0,WeareA2B,Standard,medium,medium,1762.96,950.52,35470.0,September,9.0,38,60-69
2530,Female,63.0,Business Systems Development Analyst,Property,Mass Customer,Yes,18.0,63.0,1960.0,1960 August,08,2567.0,NSW,8.0,0.0,OHM Cycles,Standard,high,medium,227.88,136.73,37838.0,August,8.0,33,60-69
2530,Female,63.0,Business Systems Development Analyst,Property,Mass Customer,Yes,18.0,63.0,1960.0,1960 August,08,2567.0,NSW,8.0,1.0,Giant Bicycles,Road,low,small,590.26,525.33,40410.0,December,12.0,51,60-69
2530,Female,63.0,Business Systems Development Analyst,Property,Mass Customer,Yes,18.0,63.0,1960.0,1960 August,08,2567.0,NSW,8.0,0.0,OHM Cycles,Standard,low,medium,71.16,56.93,34143.0,June,6.0,24,60-69
2530,Female,63.0,Business Systems Development Analyst,Property,Mass Customer,Yes,18.0,63.0,1960.0,1960 August,08,2567.0,NSW,8.0,0.0,Solex,Standard,medium,medium,71.49,53.62,40784.0,February,2.0,6,60-69
2530,Female,63.0,Business Systems Development Analyst,Property,Mass Customer,Yes,18.0,63.0,1960.0,1960 August,08,2567.0,NSW,8.0,1.0,Solex,Standard,medium,large,1071.23,380.74,34244.0,March,3.0,11,60-69
2531,Male,48.0,Teacher,Property,High Net Worth,Yes,8.0,42.0,1981.0,1981 August,08,2340.0,NSW,5.0,1.0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,December,12.0,52,40-49
2531,Male,48.0,Teacher,Property,High Net Worth,Yes,8.0,42.0,1981.0,1981 August,08,2340.0,NSW,5.0,0.0,Solex,Standard,medium,medium,575.27,431.45,40303.0,November,11.0,47,40-49
2531,Male,48.0,Teacher,Property,High Net Worth,Yes,8.0,42.0,1981.0,1981 August,08,2340.0,NSW,5.0,0.0,Giant Bicycles,Standard,medium,medium,230.91,173.18,33888.0,November,11.0,47,40-49
2531,Male,48.0,Teacher,Property,High Net Worth,Yes,8.0,42.0,1981.0,1981 August,08,2340.0,NSW,5.0,0.0,Solex,Standard,medium,medium,1163.89,589.27,41345.0,January,1.0,2,40-49
2531,Male,48.0,Teacher,Property,High Net Worth,Yes,8.0,42.0,1981.0,1981 August,08,2340.0,NSW,5.0,0.0,WeareA2B,Standard,medium,medium,1292.84,13.44,40779.0,January,1.0,3,40-49
2531,Male,48.0,Teacher,Property,High Net Worth,Yes,8.0,42.0,1981.0,1981 August,08,2340.0,NSW,5.0,0.0,Solex,Standard,medium,medium,1151.96,649.49,39427.0,July,7.0,27,40-49
2531,Male,48.0,Teacher,Property,High Net Worth,Yes,8.0,42.0,1981.0,1981 August,08,2340.0,NSW,5.0,0.0,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,March,3.0,11,40-49
2533,Male,11.0,Speech Pathologist,Health,Affluent Customer,Yes,5.0,30.0,1993.0,1993 July,07,2177.0,NSW,8.0,0.0,Norco Bicycles,Standard,high,medium,1148.64,689.18,35667.0,May,5.0,20,30-39
2533,Male,11.0,Speech Pathologist,Health,Affluent Customer,Yes,5.0,30.0,1993.0,1993 July,07,2177.0,NSW,8.0,0.0,Trek Bicycles,Standard,medium,small,1775.81,1580.47,42404.0,December,12.0,50,30-39
2533,Male,11.0,Speech Pathologist,Health,Affluent Customer,Yes,5.0,30.0,1993.0,1993 July,07,2177.0,NSW,8.0,0.0,Giant Bicycles,Standard,medium,large,1765.3,709.48,42218.0,May,5.0,19,30-39
2534,Female,70.0,Research Associate,Manufacturing,Affluent Customer,Yes,12.0,58.0,1965.0,1965 June,06,2350.0,NSW,3.0,1.0,Solex,Road,medium,small,1703.52,1516.13,33549.0,July,7.0,28,50-59
2534,Female,70.0,Research Associate,Manufacturing,Affluent Customer,Yes,12.0,58.0,1965.0,1965 June,06,2350.0,NSW,3.0,0.0,Trek Bicycles,Standard,medium,small,1386.84,1234.29,40303.0,January,1.0,4,50-59
2534,Female,70.0,Research Associate,Manufacturing,Affluent Customer,Yes,12.0,58.0,1965.0,1965 June,06,2350.0,NSW,3.0,0.0,Solex,Standard,medium,large,1071.23,380.74,34244.0,May,5.0,18,50-59
2534,Female,70.0,Research Associate,Manufacturing,Affluent Customer,Yes,12.0,58.0,1965.0,1965 June,06,2350.0,NSW,3.0,1.0,OHM Cycles,Touring,low,medium,1073.07,933.84,35667.0,October,10.0,43,50-59
2534,Female,70.0,Research Associate,Manufacturing,Affluent Customer,Yes,12.0,58.0,1965.0,1965 June,06,2350.0,NSW,3.0,0.0,Trek Bicycles,Standard,high,medium,358.39,215.03,33364.0,November,11.0,46,50-59
2534,Female,70.0,Research Associate,Manufacturing,Affluent Customer,Yes,12.0,58.0,1965.0,1965 June,06,2350.0,NSW,3.0,1.0,OHM Cycles,Touring,low,medium,1073.07,933.84,33429.0,October,10.0,43,50-59
2534,Female,70.0,Research Associate,Manufacturing,Affluent Customer,Yes,12.0,58.0,1965.0,1965 June,06,2350.0,NSW,3.0,0.0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,September,9.0,37,50-59
2535,Male,53.0,Accountant III,Financial Services,Affluent Customer,No,13.0,42.0,1981.0,1981 August,08,4209.0,QLD,4.0,1.0,Solex,Standard,medium,medium,478.16,298.72,34143.0,August,8.0,31,40-49
2535,Male,53.0,Accountant III,Financial Services,Affluent Customer,No,13.0,42.0,1981.0,1981 August,08,4209.0,QLD,4.0,1.0,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,May,5.0,19,40-49
2535,Male,53.0,Accountant III,Financial Services,Affluent Customer,No,13.0,42.0,1981.0,1981 August,08,4209.0,QLD,4.0,1.0,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,December,12.0,50,40-49
2535,Male,53.0,Accountant III,Financial Services,Affluent Customer,No,13.0,42.0,1981.0,1981 August,08,4209.0,QLD,4.0,0.0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,February,2.0,8,40-49
2535,Male,53.0,Accountant III,Financial Services,Affluent Customer,No,13.0,42.0,1981.0,1981 August,08,4209.0,QLD,4.0,0.0,Solex,Standard,medium,large,1061.56,733.58,34170.0,March,3.0,11,40-49
2535,Male,53.0,Accountant III,Financial Services,Affluent Customer,No,13.0,42.0,1981.0,1981 August,08,4209.0,QLD,4.0,1.0,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,August,8.0,34,40-49
2536,Female,71.0,Associate Professor,Health,Mass Customer,Yes,16.0,59.0,1964.0,1964 June,06,2264.0,NSW,7.0,1.0,Solex,Road,medium,large,1777.8,820.78,42696.0,March,3.0,10,50-59
2536,Female,71.0,Associate Professor,Health,Mass Customer,Yes,16.0,59.0,1964.0,1964 June,06,2264.0,NSW,7.0,1.0,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37874.0,February,2.0,8,50-59
2536,Female,71.0,Associate Professor,Health,Mass Customer,Yes,16.0,59.0,1964.0,1964 June,06,2264.0,NSW,7.0,1.0,OHM Cycles,Road,medium,small,1810.0,1610.9,38991.0,May,5.0,22,50-59
2536,Female,71.0,Associate Professor,Health,Mass Customer,Yes,16.0,59.0,1964.0,1964 June,06,2264.0,NSW,7.0,0.0,WeareA2B,Standard,medium,medium,1992.93,762.63,39031.0,November,11.0,46,50-59
2536,Female,71.0,Associate Professor,Health,Mass Customer,Yes,16.0,59.0,1964.0,1964 June,06,2264.0,NSW,7.0,1.0,OHM Cycles,Touring,low,medium,1073.07,933.84,42218.0,August,8.0,31,50-59
2536,Female,71.0,Associate Professor,Health,Mass Customer,Yes,16.0,59.0,1964.0,1964 June,06,2264.0,NSW,7.0,1.0,WeareA2B,Standard,medium,medium,1292.84,13.44,33259.0,December,12.0,51,50-59
2539,Male,68.0,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,12.0,56.0,1967.0,1967 April,04,2785.0,NSW,7.0,1.0,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,October,10.0,41,50-59
2539,Male,68.0,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,12.0,56.0,1967.0,1967 April,04,2785.0,NSW,7.0,0.0,Solex,Standard,medium,medium,1945.43,333.18,33429.0,September,9.0,37,50-59
2539,Male,68.0,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,12.0,56.0,1967.0,1967 April,04,2785.0,NSW,7.0,1.0,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,April,4.0,15,50-59
2539,Male,68.0,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,12.0,56.0,1967.0,1967 April,04,2785.0,NSW,7.0,0.0,Solex,Road,medium,large,1777.8,820.78,42696.0,November,11.0,47,50-59
2539,Male,68.0,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,12.0,56.0,1967.0,1967 April,04,2785.0,NSW,7.0,1.0,OHM Cycles,Standard,high,medium,227.88,136.73,37838.0,July,7.0,28,50-59
2541,Male,17.0,Software Engineer II,Financial Services,High Net Worth,Yes,2.0,23.0,2000.0,2000 March,03,2234.0,NSW,10.0,0.0,Solex,Touring,medium,large,2083.94,675.03,38482.0,February,2.0,7,20-29
2541,Male,17.0,Software Engineer II,Financial Services,High Net Worth,Yes,2.0,23.0,2000.0,2000 March,03,2234.0,NSW,10.0,1.0,Giant Bicycles,Standard,high,medium,1274.93,764.96,38693.0,December,12.0,49,20-29
2542,Female,43.0,Accounting Assistant I,Property,Affluent Customer,Yes,12.0,57.0,1966.0,1966 March,03,2207.0,NSW,8.0,1.0,WeareA2B,Touring,medium,large,1890.39,260.14,41047.0,March,3.0,13,50-59
2542,Female,43.0,Accounting Assistant I,Property,Affluent Customer,Yes,12.0,57.0,1966.0,1966 March,03,2207.0,NSW,8.0,1.0,Norco Bicycles,Standard,medium,medium,1555.58,818.01,33429.0,June,6.0,22,50-59
2542,Female,43.0,Accounting Assistant I,Property,Affluent Customer,Yes,12.0,57.0,1966.0,1966 March,03,2207.0,NSW,8.0,0.0,WeareA2B,Standard,medium,medium,1228.07,400.91,35455.0,May,5.0,22,50-59
2542,Female,43.0,Accounting Assistant I,Property,Affluent Customer,Yes,12.0,57.0,1966.0,1966 March,03,2207.0,NSW,8.0,1.0,OHM Cycles,Standard,high,medium,1458.17,874.9,40672.0,June,6.0,23,50-59
2542,Female,43.0,Accounting Assistant I,Property,Affluent Customer,Yes,12.0,57.0,1966.0,1966 March,03,2207.0,NSW,8.0,0.0,Giant Bicycles,Standard,high,medium,1129.13,677.48,40649.0,August,8.0,34,50-59
2542,Female,43.0,Accounting Assistant I,Property,Affluent Customer,Yes,12.0,57.0,1966.0,1966 March,03,2207.0,NSW,8.0,0.0,Solex,Standard,high,large,1842.92,1105.75,38859.0,August,8.0,33,50-59
2542,Female,43.0,Accounting Assistant I,Property,Affluent Customer,Yes,12.0,57.0,1966.0,1966 March,03,2207.0,NSW,8.0,0.0,OHM Cycles,Standard,medium,medium,1636.9,44.71,41922.0,November,11.0,46,50-59
2544,Male,73.0,VP Marketing,Manufacturing,Mass Customer,Yes,16.0,35.0,1988.0,1988 January,01,2261.0,NSW,7.0,0.0,OHM Cycles,Standard,low,medium,71.16,56.93,40410.0,November,11.0,48,30-39
2544,Male,73.0,VP Marketing,Manufacturing,Mass Customer,Yes,16.0,35.0,1988.0,1988 January,01,2261.0,NSW,7.0,1.0,Giant Bicycles,Road,low,small,590.26,525.33,40410.0,February,2.0,7,30-39
2544,Male,73.0,VP Marketing,Manufacturing,Mass Customer,Yes,16.0,35.0,1988.0,1988 January,01,2261.0,NSW,7.0,1.0,Trek Bicycles,Standard,medium,small,1775.81,1580.47,35160.0,March,3.0,10,30-39
2544,Male,73.0,VP Marketing,Manufacturing,Mass Customer,Yes,16.0,35.0,1988.0,1988 January,01,2261.0,NSW,7.0,0.0,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,May,5.0,22,30-39
2544,Male,73.0,VP Marketing,Manufacturing,Mass Customer,Yes,16.0,35.0,1988.0,1988 January,01,2261.0,NSW,7.0,0.0,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573.0,June,6.0,23,30-39
2544,Male,73.0,VP Marketing,Manufacturing,Mass Customer,Yes,16.0,35.0,1988.0,1988 January,01,2261.0,NSW,7.0,1.0,Giant Bicycles,Standard,medium,medium,230.91,173.18,37698.0,July,7.0,27,30-39
2545,Female,33.0,Tax Accountant,Manufacturing,Mass Customer,Yes,16.0,45.0,1978.0,1978 April,04,3995.0,VIC,2.0,0.0,Solex,Standard,medium,medium,71.49,53.62,41167.0,March,3.0,10,40-49
2545,Female,33.0,Tax Accountant,Manufacturing,Mass Customer,Yes,16.0,45.0,1978.0,1978 April,04,3995.0,VIC,2.0,1.0,Solex,Standard,low,medium,1289.85,74.51,41064.0,July,7.0,27,40-49
2545,Female,33.0,Tax Accountant,Manufacturing,Mass Customer,Yes,16.0,45.0,1978.0,1978 April,04,3995.0,VIC,2.0,0.0,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42218.0,September,9.0,36,40-49
2546,Female,45.0,Assistant Professor,Manufacturing,High Net Worth,No,11.0,43.0,1980.0,1980 April,04,3351.0,VIC,5.0,1.0,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,December,12.0,50,40-49
2546,Female,45.0,Assistant Professor,Manufacturing,High Net Worth,No,11.0,43.0,1980.0,1980 April,04,3351.0,VIC,5.0,1.0,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,March,3.0,9,40-49
2546,Female,45.0,Assistant Professor,Manufacturing,High Net Worth,No,11.0,43.0,1980.0,1980 April,04,3351.0,VIC,5.0,0.0,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,October,10.0,41,40-49
2546,Female,45.0,Assistant Professor,Manufacturing,High Net Worth,No,11.0,43.0,1980.0,1980 April,04,3351.0,VIC,5.0,1.0,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,January,1.0,2,40-49
2547,Female,91.0,Social Worker,Health,Mass Customer,Yes,14.0,38.0,1985.0,1985 July,07,4503.0,QLD,4.0,1.0,Solex,Standard,medium,medium,478.16,298.72,33879.0,January,1.0,4,30-39
2547,Female,91.0,Social Worker,Health,Mass Customer,Yes,14.0,38.0,1985.0,1985 July,07,4503.0,QLD,4.0,0.0,Norco Bicycles,Standard,high,medium,1148.64,689.18,38339.0,May,5.0,21,30-39
2547,Female,91.0,Social Worker,Health,Mass Customer,Yes,14.0,38.0,1985.0,1985 July,07,4503.0,QLD,4.0,1.0,Giant Bicycles,Road,low,small,590.26,525.33,40410.0,June,6.0,26,30-39
2549,Male,12.0,Pharmacist,Health,Mass Customer,Yes,4.0,25.0,1998.0,1998 August,08,2323.0,NSW,9.0,1.0,Trek Bicycles,Standard,medium,medium,499.53,388.72,34527.0,February,2.0,6,20-29
2549,Male,12.0,Pharmacist,Health,Mass Customer,Yes,4.0,25.0,1998.0,1998 August,08,2323.0,NSW,9.0,0.0,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,June,6.0,24,20-29
2549,Male,12.0,Pharmacist,Health,Mass Customer,Yes,4.0,25.0,1998.0,1998 August,08,2323.0,NSW,9.0,1.0,OHM Cycles,Road,medium,small,1810.0,1610.9,38991.0,November,11.0,44,20-29
2549,Male,12.0,Pharmacist,Health,Mass Customer,Yes,4.0,25.0,1998.0,1998 August,08,2323.0,NSW,9.0,1.0,OHM Cycles,Road,medium,small,1810.0,1610.9,41064.0,March,3.0,12,20-29
2550,Male,34.0,Pharmacist,Health,Mass Customer,Yes,4.0,26.0,1997.0,1997 August,08,3000.0,VIC,6.0,0.0,Giant Bicycles,Standard,medium,large,1812.75,582.48,34071.0,December,12.0,48,20-29
2550,Male,34.0,Pharmacist,Health,Mass Customer,Yes,4.0,26.0,1997.0,1997 August,08,3000.0,VIC,6.0,1.0,Norco Bicycles,Mountain,low,small,688.63,612.88,34115.0,April,4.0,17,20-29
2550,Male,34.0,Pharmacist,Health,Mass Customer,Yes,4.0,26.0,1997.0,1997 August,08,3000.0,VIC,6.0,1.0,OHM Cycles,Standard,low,medium,1793.43,248.82,40336.0,December,12.0,51,20-29
2550,Male,34.0,Pharmacist,Health,Mass Customer,Yes,4.0,26.0,1997.0,1997 August,08,3000.0,VIC,6.0,0.0,Trek Bicycles,Road,medium,medium,533.51,400.13,35707.0,June,6.0,23,20-29
2550,Male,34.0,Pharmacist,Health,Mass Customer,Yes,4.0,26.0,1997.0,1997 August,08,3000.0,VIC,6.0,0.0,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35560.0,December,12.0,50,20-29
2555,Male,43.0,Health Coach IV,Health,Affluent Customer,No,11.0,47.0,1976.0,1976 September,09,2430.0,NSW,7.0,1.0,Solex,Standard,medium,medium,1577.53,826.51,40618.0,December,12.0,52,40-49
2555,Male,43.0,Health Coach IV,Health,Affluent Customer,No,11.0,47.0,1976.0,1976 September,09,2430.0,NSW,7.0,1.0,Solex,Standard,medium,medium,1945.43,333.18,37499.0,May,5.0,21,40-49
2555,Male,43.0,Health Coach IV,Health,Affluent Customer,No,11.0,47.0,1976.0,1976 September,09,2430.0,NSW,7.0,0.0,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,July,7.0,29,40-49
2555,Male,43.0,Health Coach IV,Health,Affluent Customer,No,11.0,47.0,1976.0,1976 September,09,2430.0,NSW,7.0,1.0,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,January,1.0,2,40-49
2555,Male,43.0,Health Coach IV,Health,Affluent Customer,No,11.0,47.0,1976.0,1976 September,09,2430.0,NSW,7.0,0.0,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,February,2.0,5,40-49
2559,Female,7.0,Assistant Media Planner,Entertainment,High Net Worth,No,8.0,54.0,1969.0,1969 June,06,2650.0,NSW,2.0,1.0,WeareA2B,Standard,medium,small,175.89,131.92,37668.0,November,11.0,44,50-59
2559,Female,7.0,Assistant Media Planner,Entertainment,High Net Worth,No,8.0,54.0,1969.0,1969 June,06,2650.0,NSW,2.0,0.0,Solex,Standard,medium,large,1061.56,733.58,34170.0,December,12.0,51,50-59
2559,Female,7.0,Assistant Media Planner,Entertainment,High Net Worth,No,8.0,54.0,1969.0,1969 June,06,2650.0,NSW,2.0,0.0,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,November,11.0,46,50-59
2559,Female,7.0,Assistant Media Planner,Entertainment,High Net Worth,No,8.0,54.0,1969.0,1969 June,06,2650.0,NSW,2.0,0.0,OHM Cycles,Road,high,large,12.01,7.21,39880.0,January,1.0,5,50-59
2559,Female,7.0,Assistant Media Planner,Entertainment,High Net Worth,No,8.0,54.0,1969.0,1969 June,06,2650.0,NSW,2.0,1.0,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,September,9.0,38,50-59
2559,Female,7.0,Assistant Media Planner,Entertainment,High Net Worth,No,8.0,54.0,1969.0,1969 June,06,2650.0,NSW,2.0,1.0,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,March,3.0,13,50-59
2562,Male,98.0,Internal Auditor,Retail,Mass Customer,No,13.0,43.0,1980.0,1980 September,09,3677.0,VIC,5.0,0.0,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,June,6.0,22,40-49
2562,Male,98.0,Internal Auditor,Retail,Mass Customer,No,13.0,43.0,1980.0,1980 September,09,3677.0,VIC,5.0,0.0,Solex,Standard,medium,medium,1577.53,826.51,40618.0,September,9.0,38,40-49
2562,Male,98.0,Internal Auditor,Retail,Mass Customer,No,13.0,43.0,1980.0,1980 September,09,3677.0,VIC,5.0,1.0,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0,September,9.0,36,40-49
2562,Male,98.0,Internal Auditor,Retail,Mass Customer,No,13.0,43.0,1980.0,1980 September,09,3677.0,VIC,5.0,1.0,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,July,7.0,29,40-49
2562,Male,98.0,Internal Auditor,Retail,Mass Customer,No,13.0,43.0,1980.0,1980 September,09,3677.0,VIC,5.0,0.0,Solex,Standard,medium,large,1061.56,733.58,34170.0,March,3.0,13,40-49
2562,Male,98.0,Internal Auditor,Retail,Mass Customer,No,13.0,43.0,1980.0,1980 September,09,3677.0,VIC,5.0,0.0,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0,April,4.0,16,40-49
2562,Male,98.0,Internal Auditor,Retail,Mass Customer,No,13.0,43.0,1980.0,1980 September,09,3677.0,VIC,5.0,1.0,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,April,4.0,15,40-49
2564,Female,18.0,Engineer III,Health,Mass Customer,No,15.0,47.0,1976.0,1976 April,04,2107.0,NSW,11.0,0.0,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,March,3.0,13,40-49
2564,Female,18.0,Engineer III,Health,Mass Customer,No,15.0,47.0,1976.0,1976 April,04,2107.0,NSW,11.0,0.0,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,November,11.0,46,40-49
2564,Female,18.0,Engineer III,Health,Mass Customer,No,15.0,47.0,1976.0,1976 April,04,2107.0,NSW,11.0,1.0,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,August,8.0,32,40-49
2564,Female,18.0,Engineer III,Health,Mass Customer,No,15.0,47.0,1976.0,1976 April,04,2107.0,NSW,11.0,0.0,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,April,4.0,15,40-49
